DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (all platinum-based drugs)	428 Japanese ancestry cases, 743 Japanese ancestry controls	NA	5q35.1	5	170115596	FOXI1	FOXI1 - KRT18P41	2299	345430		5871	25008	rs1895302-C	rs1895302	0	1895302	intergenic_variant	1	0.478	7E-6	5.154901959985743	(Dominant model)	1.34	[1.132-1.587]	Illumina [733202]	N	response to platinum based chemotherapy, response to antineoplastic agent	http://www.ebi.ac.uk/efo/EFO_0004647, http://purl.obolibrary.org/obo/GO_0097327	GCST001998	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (all platinum-based drugs)	428 Japanese ancestry cases, 743 Japanese ancestry controls	NA	1p36.12	1	21511262	ALPL	ALPL			249			rs16825455-T	rs16825455	0	16825455	intron_variant	0	0.605	9E-6	5.045757490560675	(Dominant model)	1.425	[1.193-1.702]	Illumina [733202]	N	response to platinum based chemotherapy, response to antineoplastic agent	http://www.ebi.ac.uk/efo/EFO_0004647, http://purl.obolibrary.org/obo/GO_0097327	GCST001998	Genome-wide genotyping array
2016-12-11	27047539	Fridley BL	2016-03-22	Front Genet	www.ncbi.nlm.nih.gov/pubmed/27047539	Genome-Wide Study of Response to Platinum, Taxane, and Combination Therapy in Ovarian Cancer: In vitro Phenotypes, Inherited Variation, and Disease Recurrence.	Response to carboplatin in ovarian cancer (MTT IC50)	74 lymphoblastoid cell lines	NA	18q21.1	18	48561565	CTIF	CTIF			9811			rs8091660-?	rs8091660	0	8091660	intron_variant	0	NR	9E-6	5.045757490560675				Illumina [6243550] (imputed)	N	response to platinum based chemotherapy, ovarian carcinoma, cytotoxicity measurement	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0001075, http://www.ebi.ac.uk/efo/EFO_0006952	GCST003440	Genome-wide genotyping array
2016-12-11	27047539	Fridley BL	2016-03-22	Front Genet	www.ncbi.nlm.nih.gov/pubmed/27047539	Genome-Wide Study of Response to Platinum, Taxane, and Combination Therapy in Ovarian Cancer: In vitro Phenotypes, Inherited Variation, and Disease Recurrence.	Response to paclitaxel in ovarian cancer (Caspase 3/7 EC50)	74 lymphoblastoid cell lines	NA	6q12	6	65027022	EYS	EYS			346007			rs201083182-?	rs201083182	0	201083182	intron_variant	0	NR	2E-6	5.698970004336019				Illumina [6243550] (imputed)	N	response to platinum based chemotherapy, ovarian carcinoma, cytotoxicity measurement	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0001075, http://www.ebi.ac.uk/efo/EFO_0006952	GCST003439	Genome-wide genotyping array
2016-12-11	27047539	Fridley BL	2016-03-22	Front Genet	www.ncbi.nlm.nih.gov/pubmed/27047539	Genome-Wide Study of Response to Platinum, Taxane, and Combination Therapy in Ovarian Cancer: In vitro Phenotypes, Inherited Variation, and Disease Recurrence.	Response to paclitaxel in ovarian cancer (Caspase 3/7 EC50)	74 lymphoblastoid cell lines	NA	5q23.2	5	122442912	MGC32805, SNCAIP	SNCAIP, MGC32805			9627, 153163			rs3842595-?	rs3842595	0	3842595	intron_variant	0	NR	3E-7	6.522878745280337				Illumina [6243550] (imputed)	N	response to platinum based chemotherapy, ovarian carcinoma, cytotoxicity measurement	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0001075, http://www.ebi.ac.uk/efo/EFO_0006952	GCST003439	Genome-wide genotyping array
2016-12-11	27047539	Fridley BL	2016-03-22	Front Genet	www.ncbi.nlm.nih.gov/pubmed/27047539	Genome-Wide Study of Response to Platinum, Taxane, and Combination Therapy in Ovarian Cancer: In vitro Phenotypes, Inherited Variation, and Disease Recurrence.	Response to carboplatin in ovarian cancer (MTT IC50)	74 lymphoblastoid cell lines	NA	4q21.21	4	78088155	FRAS1	FRAS1			80144			rs150303591-?	rs150303591	0	150303591	intron_variant	0	NR	6E-7	6.221848749616356				Illumina [6243550] (imputed)	N	response to platinum based chemotherapy, ovarian carcinoma, cytotoxicity measurement	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0001075, http://www.ebi.ac.uk/efo/EFO_0006952	GCST003440	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	13q12.11	13	20476436	CRYL1	CRYL1			51084			rs7989332-G	rs7989332	0	7989332	intron_variant	0	0.738	5E-6	5.301029995663981	(Allelic model)	2.056	[1.507-2.806]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	5p13.2	5	35799892	SPEF2	LOC105374724, SPEF2			105374724, 79925			rs3822735-G	rs3822735	0	3822735	intron_variant	0	0.752	2E-6	5.698970004336019	(Dominant model)	2.062	[1.500-2.834]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	15q21.3	15	55657884	PRTG	PRTG			283659			rs11071200-T	rs11071200	0	11071200	intron_variant	0	0.008	9E-7	6.045757490560675	(Dominant model)	8.241	[2.888-23.520]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	3p14.1	3	66475539	LRIG1	LRIG1			26018			rs3845905-G	rs3845905	0	3845905	intron_variant	0	0.828	6E-6	5.221848749616356	(Allelic model)	2.433	[1.645-3.598]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	16q23.3	16	81741193	CMIP	LOC105369213			105369213			rs12446319-A	rs12446319	0	12446319	intron_variant	0	0.143	9E-6	5.045757490560675	(Allelic model)	2.026	[1.48-2.774]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	3p14.3	3	58041470	FLNB	FLNB			2317			rs1623879-G	rs1623879	0	1623879	intron_variant	0	0.321	4E-6	5.3979400086720375	(Recessive model)	1.669	[1.297-2.148]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	15q24.1	15	74839978	ULK3	ULK3			25989			rs936229-G	rs936229	0	936229	intron_variant	0	0.595	4E-6	5.3979400086720375	(Dominant model)	1.685	[1.302-2.18]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	8p23.2	8	4247625	CSMD1	CSMD1			64478			rs1714746-G	rs1714746	0	1714746	intron_variant	0	0.435	7E-6	5.154901959985743	(Recessive model)	1.61	[1.261-2.056]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (carboplatin)	261 Japanese ancestry cases, 262 Japanese ancestry controls	NA	1p13.3	1	108850215	AKNAD1	AKNAD1			254268			rs1277203-A	rs1277203	0	1277203	intron_variant	0	0.626	9E-6	5.045757490560675	(Recessive model)	1.615	[1.243-2.098]	Illumina [733202]	N	response to carboplatin, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_0097327	GCST002004	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel + carboplatin)	150 Japanese ancestry cases, 166 Japanese ancestry controls	NA	9q34.2	9	134233655	RXRA	LOC107987039 - LOC105376310	107987039	105376310		5449	60275	rs10785877-T	rs10785877	0	10785877	intergenic_variant	1	0.66	7E-7	6.154901959985743	(Allelic model)	2.58	[1.766-3.769]	Illumina [733202]	N	response to carboplatin, response to paclitaxel, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_1901555, http://purl.obolibrary.org/obo/GO_0097327	GCST002006	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel + carboplatin)	150 Japanese ancestry cases, 166 Japanese ancestry controls	NA	1p36.21	1	15013464	RP1-21O18.1	KAZN			23254			rs6429703-T	rs6429703	0	6429703	intron_variant	0	0.078	8E-6	5.096910013008056	(Allelic model)	2.942	[1.802-4.804]	Illumina [733202]	N	response to carboplatin, response to paclitaxel, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_1901555, http://purl.obolibrary.org/obo/GO_0097327	GCST002006	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel + carboplatin)	150 Japanese ancestry cases, 166 Japanese ancestry controls	NA	12q22	12	95096472	FGD6	FGD6			55785			rs12310399-A	rs12310399	0	12310399	intron_variant	0	0.567	2E-7	6.698970004336019	(Recessive model)	1.852	[1.329-2.58]	Illumina [733202]	N	response to carboplatin, response to paclitaxel, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_1901555, http://purl.obolibrary.org/obo/GO_0097327	GCST002006	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel + carboplatin)	150 Japanese ancestry cases, 166 Japanese ancestry controls	NA	19q12	19	28375689	LOC100420587	LOC107985269 - LOC100420587	107985269	100420587		58329	59699	rs995834-C	rs995834	0	995834	intron_variant	1	0.425	1E-6	6.0	(Dominant model)	1.871	[1.364-2.566]	Illumina [733202]	N	response to carboplatin, response to paclitaxel, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_1901555, http://purl.obolibrary.org/obo/GO_0097327	GCST002006	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel + carboplatin)	150 Japanese ancestry cases, 166 Japanese ancestry controls	NA	1p22.2	1	89557237	LRRC8B	LRRC8B			23507			rs922107-G	rs922107	0	922107	intron_variant	0	0.211	3E-6	5.522878745280337	(Recessive model)	1.788	[1.25-2.558]	Illumina [733202]	N	response to carboplatin, response to paclitaxel, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_1901555, http://purl.obolibrary.org/obo/GO_0097327	GCST002006	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel + carboplatin)	150 Japanese ancestry cases, 166 Japanese ancestry controls	NA	7p14.1	7	37522765	LOC442668	ELMO1 - NECAP1P1	9844	442668		73356	60090	rs1425132-T	rs1425132	0	1425132	intergenic_variant	1	0.666	5E-6	5.301029995663981	(Recessive model)	1.43	[1.013-2.017]	Illumina [733202]	N	response to carboplatin, response to paclitaxel, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_1901555, http://purl.obolibrary.org/obo/GO_0097327	GCST002006	Genome-wide genotyping array
2013-11-14	23648065	Low SK	2013-05-04	Cancer Sci	www.ncbi.nlm.nih.gov/pubmed/23648065	Genome-wide association study of chemotherapeutic agent-induced severe neutropenia/leucopenia for patients in Biobank Japan.	Adverse response to chemotherapy (neutropenia/leucopenia) (paclitaxel + carboplatin)	150 Japanese ancestry cases, 166 Japanese ancestry controls	NA	22q12.3	22	36121884	APOL3	LOC102723507			102723507			rs1476029-A	rs1476029	0	1476029	intergenic_variant	0	0.015	8E-6	5.096910013008056	(Allelic model)	6.426	[2.429-17.00]	Illumina [733202]	N	response to carboplatin, response to paclitaxel, response to antineoplastic agent	http://purl.obolibrary.org/obo/GO_0097328, http://purl.obolibrary.org/obo/GO_1901555, http://purl.obolibrary.org/obo/GO_0097327	GCST002006	Genome-wide genotyping array
2015-04-16	21844884	Wheeler HE	2011-08-16	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/21844884	Genome-wide meta-analysis identifies variants associated with platinating agent susceptibility across populations.	Response to platinum-based chemotherapy (carboplatin)	176 Sub-Saharan African ancestry lymphoblastoid cell lines, 83 African ancestry lymphoblastoid cell lines, 175 East Asian ancestry lymphoblastoid cell lines, 174 European ancestry lymphoblastoid cell lines	NA	2p24.3	2	15369022	NBAS	NBAS			51594			rs7572081-?	rs7572081	0	7572081	intron_variant	0		5E-7	6.301029995663981				NR [~ 3000000] (imputed)	N	response to carboplatin	http://purl.obolibrary.org/obo/GO_0097328	GCST001204	Genome-wide genotyping array
2015-04-16	21844884	Wheeler HE	2011-08-16	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/21844884	Genome-wide meta-analysis identifies variants associated with platinating agent susceptibility across populations.	Response to platinum-based chemotherapy (carboplatin)	176 Sub-Saharan African ancestry lymphoblastoid cell lines, 83 African ancestry lymphoblastoid cell lines, 175 East Asian ancestry lymphoblastoid cell lines, 174 European ancestry lymphoblastoid cell lines	NA	4p15.32	4	17433467	intergenic	RPS7P6 - QDPR	100270869	5860		5118	52926	rs2518590-?	rs2518590	0	2518590	intergenic_variant	1		8E-6	5.096910013008056				NR [~ 3000000] (imputed)	N	response to carboplatin	http://purl.obolibrary.org/obo/GO_0097328	GCST001204	Genome-wide genotyping array
