DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p22.2	6	26402808	BTN3A1	BTN3A2, BTN3A1			11118, 11119			rs12200782-C	rs12200782	0	12200782	intron_variant	0	0.90335766	1E-6	6.0		1.2811285	[1.16-1.42]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p22.2	6	26581030	HMGN4, ABT1	TRY-GTA3-1 - TRY-GTA6-1	100189162	100189219		3838	13844	rs141670911-A	rs141670911	0	141670911	intergenic_variant	1	0.904847906	1E-6	6.0		1.2866561	[1.16-1.42]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p22.2	6	26685903	ZNF322, GUSBP2	LOC102724851			102724851			rs10456332-A	rs10456332	0	10456332	intergenic_variant	0	0.90103678	7E-6	5.154901959985743		1.271729	[1.14-1.41]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p22.1	6	29760793	IFITM4P, HCG4	IFITM4P - 3.8-1.5	340198	353010		9645	4323	rs115867638-T	rs115867638	1	1610629	intergenic_variant	1	0.217424584	6E-6	5.221848749616356		1.1754762	[1.096168956-1.26052129]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p22.1	6	30414391	TRIM39-RPP21, HLA-E	UBQLN1P1 - MICC	387117	100129192		50280	322	rs114719647-T	rs114719647	1	1264544	intergenic_variant	1	0.318140779	4E-6	5.3979400086720375		1.1571459	[1.087830881-1.230877362]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p21.33	6	30766303	IER3, LINC00243	LOC105375013			105375013			rs115973930-A	rs115973930	1	3131038	regulatory_region_variant	0	0.226094221	4E-6	5.3979400086720375		1.1751325	[1.097338558-1.258441576]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p21.33	6	30931418	SFTA2	SFTA2			389376			rs114115252-A	rs114115252	1	3095153	3_prime_UTR_variant	0	0.123416681	2E-6	5.698970004336019		1.2330538	[1.130912186-1.344420602]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p21.33	6	31093784	HCG22, C6orf15	HCG22 - C6orf15	285834	29113		33894	17439	rs114033761-C	rs114033761	1	3094087	intergenic_variant	1	0.119524609	1E-7	7.0		1.265363	[1.160413963-1.379803582]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p21.33	6	31351449	HLA-C, HLA-B	LOC105375015 - HLA-B	105375015	3106		42854	2417	rs116427960-T	rs116427960	1	2442729	intron_variant	1	0.155571968	5E-8	7.301029995663981		1.2539612	[1.155764574-1.360500794]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p21.33	6	31645962	BAG6	BAG6			7917			rs115441327-C	rs115441327	1	3130048	intron_variant	0	0.261604857	8E-6	5.096910013008056		1.1617801	[1.087902659-1.240674335]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p21.33	6	31858928	NEU1	C6orf48 - NEU1	50854	4758		19162	124	rs67682613-A	rs67682613	1	622076	non_coding_transcript_exon_variant	1	0.137710569	5E-6	5.301029995663981		1.2151433	[1.11744981-1.32137761]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p21.32	6	32623699	HLA-DRB1, HLA-DQA1	HLA-DRB1 - LOC107986589	3123	107986589		33863	13489	rs112037939-T	rs112037939	1	3135003	regulatory_region_variant	1	0.250976287	2E-6	5.698970004336019		1.1774344	[1.100213154-1.260075647]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p12.1	6	56338876	COL21A1, DST	COL21A1			81578			rs9464379-G	rs9464379	0	9464379	intron_variant	0	0.5832657130000001	8E-6	5.096910013008056		1.1592995	[1.09-1.24]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	6p24.3	6	7770278	BMP6	BMP6			654			rs140013431-C	rs140013431	0	140013431	intron_variant	0	0.021230605	1E-6	6.0		1.6634338	[1.355454781-2.041390117]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	7p21.3	7	12613434	SCIN	SCIN			85477			rs116877011-T	rs116877011	0	116877011	intron_variant	0	0.020399938	2E-6	5.698970004336019		1.6737633	[1.351182202-2.073357283]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	7p15.2	7	26980172	SKAP2, HOXA1	RPL7AP38 - HMGB3P20	442660	442661		57206	2432	rs117205897-T	rs117205897	0	117205897	intron_variant	1	0.017012195	7E-6	5.154901959985743		1.862035	[1.419121326-2.443184068]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	7p21.3	7	7867093	UMAD1	UMAD1			729852			rs6463739-G	rs6463739	0	6463739	intron_variant	0	0.596687126	2E-6	5.698970004336019		1.155505	[1.09-1.23]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	8p23.1	8	11437742	FAM167A-AS1	FAM167A, FAM167A-AS1			83648, 83656			rs2898279-G	rs2898279	0	2898279	intron_variant	0	0.659080483	6E-6	5.221848749616356		1.1534675	[1.08-1.23]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	8p22	8	13580367	C8orf48, SGCZ	DLC1			10395			rs55843245-A	rs55843245	0	55843245	intron_variant	0	0.326033226	3E-6	5.522878745280337		1.1604022	[1.090087033-1.235253053]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	9p22.2	9	17934122	SH3GL2, ADAMTSL1	ADAMTSL1			92949			rs17185553-C	rs17185553	0	17185553	intron_variant	0	0.081032077	9E-7	6.045757490560675		1.2937081	[1.167420859-1.433656677]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	9p24.1	9	6227418	IL33	IL33			90865			rs10118776-G	rs10118776	0	10118776	intron_variant	0	0.062814101	4E-7	6.3979400086720375		1.3389986	[1.196193182-1.498852438]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	10p11.22	10	33497992	NRP1, LINC00838	LOC105376488 - LOC105376489	105376488	105376489		112667	32776	rs141877527-G	rs141877527	0	141877527	intergenic_variant	1	0.013192445	1E-6	6.0		1.9389111	[1.480804376-2.538739234]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	11q24.1	11	122838470	CRTAM	CRTAM			56253			rs3134425-C	rs3134425	0	3134425	intergenic_variant	0	0.6190244389999999	1E-6	6.0		1.1615169	[1.09-1.23]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	11p15.4	11	8465623	STK33	STK33			65975			rs117729306-C	rs117729306	0	117729306	non_coding_transcript_exon_variant	0	0.01066031	7E-7	6.154901959985743		2.3079925	[1.659462156-3.209973571]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	11q14.3	11	90676974	DISC1FP1	DISC1FP1			101929222			rs34735495-G	rs34735495	0	34735495	intron_variant	0	0.034076152	4E-6	5.3979400086720375		1.4680247	[1.246296636-1.729200387]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	11q21	11	94551363	FUT4, PIWIL4	LOC105369438			105369438			rs12279741-G	rs12279741	0	12279741	intron_variant	0	0.013703728	8E-6	5.096910013008056		1.8242028	[1.401328759-2.374685998]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	12p13.33	12	946864	RAD52	RAD52			5893			rs12822733-C	rs12822733	0	12822733	intron_variant	0	0.813559578	7E-6	5.154901959985743		1.1891366	[1.1-1.28]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	12p13.31	12	8905966	A2ML1, PHC1	A2ML1 - PHC1	144568	1911		18764	8698	rs1073160-A	rs1073160	0	1073160	intron_variant	1	0.490180585	3E-6	5.522878745280337		1.149611	[1.084500629-1.218630424]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	12q21.33	12	90637859	LINC00936, LINC00615	LOC102724834			102724834			rs77028233-A	rs77028233	0	77028233	intergenic_variant	0	0.058610026	8E-6	5.096910013008056		1.3694347	[1.19257259-1.572525982]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Small cell lung carcinoma	2,664 European ancestry cases,  21,444 European ancestry controls	NA	13q13.1	13	32398489	BRCA2	BRCA2			675			rs11571833-T	rs11571833	0	11571833	stop_gained	0	0.009562644	3E-8	7.522878745280337		2.1940665	[1.66261291-2.89539903]	Illumina [10439017] (imputed)	N	small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000702	GCST004746	Genome-wide genotyping array
