DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	1p36.23	1	8970994	CA6	CA6			765			rs4908799-A	rs4908799	0	4908799	intron_variant	0	0.008	4E-6	5.3979400086720375		0.293	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	7p12.1	7	52066107	Intergenic	LOC107986738 - LOC107986796	107986738	107986796		43779	249302	rs111588657-A	rs111588657	0	111588657	intergenic_variant	1	0.983	4E-6	5.3979400086720375	(AA)	0.29	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	22q12.3	22	31955305	YWHAH	YWHAH			7533			rs149411586-A	rs149411586	0	149411586	intron_variant	0	0.987	5E-6	5.301029995663981		0.25	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q31.3	9	108774076	Intergenic	RPL36P14 - RPL36AP35	347292	100271610		146877	47621	rs140993796-A	rs140993796	0	140993796	intergenic_variant	1	0.01	3E-6	5.522878745280337		0.247	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3p12.1	3	85319669	CADM2	CADM2			253559			rs116155186-T	rs116155186	0	116155186	intron_variant	0	0.981	1E-6	6.0		0.225	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3p12.1	3	85061820	CADM2	CADM2			253559			rs73125111-C	rs73125111	0	73125111	intron_variant	0	0.98	1E-6	6.0		0.216	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3p12.1	3	85068884	CADM2	CADM2			253559			rs17791975-A	rs17791975	0	17791975	intron_variant	0	0.98	1E-6	6.0		0.216	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3p12.1	3	85238146	CADM2	CADM2			253559			rs73130739-T	rs73130739	0	73130739	intron_variant	0	0.98	3E-6	5.522878745280337		0.208	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3p12.1	3	84964010	CADM2	CADM2			253559			rs17733561-A	rs17733561	0	17733561	intron_variant	0	0.981	3E-6	5.522878745280337		0.205	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144489641	Intergenic	LOC105377462			105377462			rs75588466-A	rs75588466	0	75588466	intergenic_variant	0	0.96	1E-6	6.0		0.196	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	14q32.13	14	94371805	Intergenic	SERPINA2 - SERPINA1	390502	5265		5103	4942	rs112635299-T	rs112635299	0	112635299	intron_variant	1	0.02	3E-7	6.522878745280337		0.186	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	19q13.2	19	40812029	Intergenic	CYP2T1P - CYP2F2P	171523	171427		637	6448	rs4803370-A	rs4803370	0	4803370	intron_variant	1	0.978	3E-6	5.522878745280337		0.166	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q22.1	4	89183662	Intergenic	RNU6-907P - GPRIN3	106480620	285513		52709	54004	rs76565382-C	rs76565382	0	76565382	intergenic_variant	1	0.028	4E-6	5.3979400086720375		0.166	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	19q13.2	19	40815169	Intergenic	CYP2T1P - CYP2F2P	171523	171427		3777	3308	rs147893869-C	rs147893869	0	147893869	intron_variant	1	0.978	1E-6	6.0		0.165	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	14q32.13	14	94378610	SERPINA1	SERPINA1			5265			rs28929474-T	rs28929474	0	28929474	missense_variant	0	0.023	1E-6	6.0		0.162	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	19q13.2	19	40809421	AK097370	CYP2T1P			171523			rs149812270-A	rs149812270	0	149812270	non_coding_transcript_exon_variant	0	0.981	4E-6	5.3979400086720375		0.16	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	19q13.2	19	40806017	EGLN2	EGLN2, RAB4B-EGLN2			112398, 100529264			rs117139969-T	rs117139969	0	117139969	non_coding_transcript_exon_variant	0	0.981	4E-6	5.3979400086720375		0.159	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	14q32.13	14	94290606	SERPINA10	SERPINA10			51156			rs45505795-C	rs45505795	0	45505795	synonymous_variant	0	0.036	1E-7	7.0		0.155	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q24	4	105922801	NPNT	NPNT			255743			rs7664805-C	rs7664805	0	7664805	intron_variant	0	0.085	1E-6	6.0		0.141	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	5q33.3	5	159046359	EBF1	EBF1			1879			rs17717876-T	rs17717876	0	17717876	intron_variant	0	0.043	1E-6	6.0		0.138	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q22.1	4	88591861	Intergenic	RN7SKP244 - HERC3	106479203	8916		7889	562	rs113228472-A	rs113228472	0	113228472	intron_variant	1	0.04	4E-6	5.3979400086720375		0.126	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	16q22.2	16	71766142	AP1G1	AP1G1			164			rs12928939-G	rs12928939	0	12928939	intron_variant	0	0.107	4E-6	5.3979400086720375	(AA)	0.118	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	7p22.3	7	2525634	LFNG	LFNG			3955			rs893239-C	rs893239	0	893239	intron_variant	0	0.523	1E-6	6.0	(AA)	0.117	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	6q25.2	6	152320521	SYNE1	SYNE1			23345			rs7741183-C	rs7741183	0	7741183	intron_variant	0	0.162	4E-7	6.3979400086720375	(AA)	0.108	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q12	4	58178629	Intergenic	SRIP1 - LOC105377671	6644	105377671		75000	345886	rs4865309-G	rs4865309	0	4865309	intergenic_variant	1	0.76	4E-6	5.3979400086720375	(AA)	0.1	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	11q22.2	11	102881870	Intergenic	BOLA3P1 - RNU7-159P	100288111	106481747		833	22022	rs17368890-T	rs17368890	0	17368890	intergenic_variant	1	0.934	2E-6	5.698970004336019		0.096	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q24	4	105889390	Intergenic	GSTCD - NPNT	79807	255743		41367	6050	rs72673889-A	rs72673889	0	72673889	intron_variant	1	0.936	3E-6	5.522878745280337		0.094	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
