DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	11p13	11	34767839	APIP, EHF	LOC102723568			102723568			rs7112043-T	rs7112043	0	7112043	intergenic_variant	0	0.41	3E-6	5.522878745280337	(males, random)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	11p13	11	34784302	APIP, EHF	LOC102723568			102723568			rs7929679-G	rs7929679	0	7929679	regulatory_region_variant	0	0.5	2E-10	9.698970004336019	(p.Phe508del, fixed)	0.11	[NR] unit increase	Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	6p21.32	6	32465964	HLA-DRA	HLA-DRB9 - HLA-DRB5	3132	3127		5875	51379	rs117230773-A	rs117230773	1	9268947	intron_variant	1	0.36	7E-9	8.154901959985743	(EA, fixed)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	6p21.32	6	32465964	HLA-DRA	HLA-DRB9 - HLA-DRB5	3132	3127		5875	51379	rs117230773-A	rs117230773	1	9268947	intron_variant	1	0.36	7E-6	5.154901959985743	(EA, p.Phe508del, fixed)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	6p21.32	6	32465964	HLA-DRA	HLA-DRB9 - HLA-DRB5	3132	3127		5875	51379	rs117230773-A	rs117230773	1	9268947	intron_variant	1	0.36	6E-6	5.221848749616356	(females, fixed)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	6p21.32	6	32465964	HLA-DRA	HLA-DRB9 - HLA-DRB5	3132	3127		5875	51379	rs117230773-A	rs117230773	1	9268947	intron_variant	1	0.36	2E-9	8.698970004336019	(fixed)	0.13	[NR] unit decrease	Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	6p21.32	6	32465964	HLA-DRA	HLA-DRB9 - HLA-DRB5	3132	3127		5875	51379	rs117230773-A	rs117230773	1	9268947	intron_variant	1	0.36	4E-6	5.3979400086720375	(p.Phe508del, fixed)	0.13	[NR] unit decrease	Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	3q29	3	195758569	MUC4, MUC20	MUC4			4585			rs3103933-A	rs3103933	0	3103933	intron_variant	0	0.37	8E-11	10.096910013008056	(EA, fixed)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	3q29	3	195802247	MUC4, MUC20	MUC4			4585			rs2688482-T	rs2688482	0	2688482	intron_variant	0	0.31	3E-7	6.522878745280337	(EA, p.Phe508del, fixed)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	3q29	3	195802247	MUC4, MUC20	MUC4			4585			rs2688482-T	rs2688482	0	2688482	intron_variant	0	0.31	6E-6	5.221848749616356	(females, p.Phe508del, fixed)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	3q29	3	195758569	MUC4, MUC20	MUC4			4585			rs3103933-A	rs3103933	0	3103933	intron_variant	0	0.37	3E-11	10.522878745280337	(fixed)	0.12	[NR] unit increase	Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	3q29	3	195758569	MUC4, MUC20	MUC4			4585			rs3103933-A	rs3103933	0	3103933	intron_variant	0	0.37	2E-7	6.698970004336019	(males, fixed)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	3q29	3	195802247	MUC4, MUC20	MUC4			4585			rs2688482-T	rs2688482	0	2688482	intron_variant	0	0.31	7E-8	7.154901959985743	(p.Phe508del, fixed)	0.12	[NR] unit increase	Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	5p15.33	5	518319	SLC9A3, CEP72	SLC9A3			6550			rs56302516-T	rs56302516	0	56302516	intron_variant	0	0.24	8E-10	9.096910013008056	(EA, p.Phe508del, random)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	5p15.33	5	586509	SLC9A3, CEP72	LOC105374607 - LOC105374608	105374607	105374608		9436	14005	rs57221529 -G	rs57221529	0	57221529	intergenic_variant	1	0.19	1E-11	11.0	(EA, random)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	5p15.33	5	586509	SLC9A3, CEP72	LOC105374607 - LOC105374608	105374607	105374608		9436	14005	rs57221529-G	rs57221529	0	57221529	intergenic_variant	1	0.19	9E-7	6.045757490560675	(females, random)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	5p15.33	5	586509	SLC9A3, CEP72	LOC105374607 - LOC105374608	105374607	105374608		9436	14005	rs57221529-G	rs57221529	0	57221529	intergenic_variant	1	0.19	2E-6	5.698970004336019	(males, random)			Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	5p15.33	5	518319	SLC9A3, CEP72	SLC9A3			6550			rs56302516-T	rs56302516	0	56302516	intron_variant	0	0.24	4E-9	8.397940008672037	(p.Phe508del, random)	0.17	[NR] unit decrease	Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
2016-09-19	26417704	Corvol H	2015-09-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26417704	Genome-wide association meta-analysis identifies five modifier loci of lung disease severity in cystic fibrosis.	Lung disease severity in cystic fibrosis	4,139 European and other ancestry p.Phe508del homozygote cases,  2,226 European and other ancestry cases	NA	5p15.33	5	586509	SLC9A3, CEP72	LOC105374607 - LOC105374608	105374607	105374608		9436	14005	rs57221529-G	rs57221529	0	57221529	intergenic_variant	1	0.19	7E-12	11.154901959985743	(random)	0.16	[NR] unit decrease	Illumina [8520458] (imputed)	N	Cystic fibrosis, lung disease severity measurement	http://www.orpha.net/ORDO/Orphanet_586, http://www.ebi.ac.uk/efo/EFO_0007744	GCST003143	Genome-wide genotyping array
