DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78586199	CHRNA5	CHRNA5			1138			rs951266-?	rs951266	0	951266	intron_variant	0	NR	2E-10	9.698970004336019		0.01704	unit decrease	Illumina [NR] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST003267	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78533838	AGPHD1	HYKK			123688			rs931794-?	rs931794	0	931794	3_prime_UTR_variant	0	NR	8E-10	9.096910013008056		0.01635	unit decrease	Illumina [NR] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST003267	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	4q31.21	4	144513592	LOC646576, HHIP	LOC105377462			105377462			rs1032297-?	rs1032297	0	1032297	intergenic_variant	0	NR	4E-9	8.397940008672037		0.01537	unit increase	Illumina [NR] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST003267	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	4q31.21	4	144564763	LOC646576, HHIP	LOC105377462 - KRT18P51	105377462	391703		2258	7475	rs7655625-?	rs7655625	0	7655625	intergenic_variant	1	NR	2E-8	7.698970004336019		0.01471	unit increase	Illumina [NR] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST003267	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	4q31.21	4	144564586	LOC646576, HHIP	LOC105377462 - KRT18P51	105377462	391703		2081	7652	rs1980057-?	rs1980057	0	1980057	intergenic_variant	1	NR	2E-8	7.698970004336019		0.0146	unit increase	Illumina [NR] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST003267	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	4q31.21	4	144553321	LOC646576, HHIP	LOC105377462			105377462			rs1489759-?	rs1489759	0	1489759	intergenic_variant	0	NR	3E-8	7.522878745280337		0.01439	unit increase	Illumina [NR] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST003267	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1/FVC ratio	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78559273	CHRNA5	PSMA4 - CHRNA5	5685	1138		10053	6247	rs2036527-?	rs2036527	0	2036527	intergenic_variant	1	NR	4E-10	9.397940008672037		0.01665	unit decrease	Illumina [NR] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST003267	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator FEV1/FVC ratio in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	1q32.2	1	210504207	HHAT	HHAT			55733			rs4537555-G	rs4537555	0	4537555	intron_variant	0	0.11	2E-7	6.698970004336019		0.04418	[NR] unit decrease	Illumina [635970]	N	smoking behavior, FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004713	GCST006310	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator FEV1/FVC ratio in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	2q21.2	2	132466818	GPR39	GPR39			2863			rs6753618-A	rs6753618	0	6753618	intron_variant	0		6E-6	5.221848749616356		0.02683	[NR] unit increase	Illumina [635970]	N	smoking behavior, FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004713	GCST006310	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator FEV1/FVC ratio in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	7p21.3	7	13691497	ETV1	LOC107986770			107986770			rs17167368-G	rs17167368	0	17167368	intron_variant	0		3E-6	5.522878745280337		0.101	[NR] unit increase	Illumina [635970]	N	smoking behavior, FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004713	GCST006310	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator FEV1/FVC ratio in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	9p21.3	9	22669167	DMRTA1	LOC107987054, LINC01239			107987054, 441389			rs2210865-G	rs2210865	0	2210865	intron_variant	0		2E-6	5.698970004336019		0.02653	[NR] unit decrease	Illumina [635970]	N	smoking behavior, FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004713	GCST006310	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator FEV1/FVC ratio in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	14q32.13	14	94378610	SERPINA1	SERPINA1			5265			rs28929474-T	rs28929474	0	28929474	missense_variant	0	0.029	1E-8	8.0		0.08749	[NR] unit decrease	Illumina [635970]	N	smoking behavior, FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004713	GCST006310	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator FEV1/FVC ratio in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	14q21.2	14	46625443	RPL10L	LOC105370481			105370481			rs360178-T	rs360178	0	360178	intergenic_variant	0		9E-6	5.045757490560675		0.03053	[NR] unit increase	Illumina [635970]	N	smoking behavior, FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004713	GCST006310	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator FEV1/FVC ratio in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	16q24.2	16	87571155	JPH3	LOC101928737 - JPH3	101928737	57338		55525	30680	rs862225-A	rs862225	0	862225	regulatory_region_variant	1		3E-6	5.522878745280337		0.04879	[NR] unit increase	Illumina [635970]	N	smoking behavior, FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004713	GCST006310	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator FEV1/FVC ratio in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	18q21.32	18	59165543	SEC11L3	SEC11C - LOC100286992	90701	100286992		6706	2931	rs10503023-A	rs10503023	0	10503023	intergenic_variant	1		1E-6	6.0		0.03109	[NR] unit decrease	Illumina [635970]	N	smoking behavior, FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004713	GCST006310	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	20p11.23	20	19383335	SLC24A3	SLC24A3			57419			rs2424234-?	rs2424234	0	2424234	intron_variant	0	NR	3E-6	5.522878745280337	(FEV1/FVC decline in non-asthmatics)	0.2113	[0.12-0.3] unit decrease	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	2p21	2	46105030	intergenic	PRKCE			5581			rs12712969-?	rs12712969	0	12712969	intron_variant	0	NR	7E-6	5.154901959985743	(FEV1/FVC decline in non-asthmatics)	0.1472	[0.083-0.211] unit decrease	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	13q21.32	13	65782209	PCDH9	STARP1 - HNRNPA3P5	6771	387933		471046	5335	rs17077331-?	rs17077331	0	17077331	intergenic_variant	1	NR	4E-6	5.3979400086720375	(FEV1/FVC decline in non-asthmatics)	0.5048	[0.29-0.72] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	10q22.1	10	71767290	intergenic	CDH23, C10orf54			64072, 64115			rs1867982-?	rs1867982	0	1867982	intron_variant	0	NR	6E-6	5.221848749616356	(FEV1/FVC decline in non-asthmatics)	0.2018	[0.11-0.29] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	11q21	11	93433565	FLJ25393	CCDC67			159989			rs2658782-?	rs2658782	0	2658782	intron_variant	0	NR	4E-6	5.3979400086720375	(FEV1/FVC decline in non-asthmatics)	0.1858	[0.11-0.27] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	7q21.3	7	93908983	intergenic	GNGT1			2792			rs180273-?	rs180273	0	180273	intron_variant	0	NR	7E-6	5.154901959985743	(FEV1/FVC decline in non-asthmatics)	0.1512	[0.085-0.217] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	2q37.1	2	233905414	intergenic	MSL3P1 - TRPM8	151507	79054		37005	11928	rs10187654-?	rs10187654	0	10187654	intergenic_variant	1	NR	9E-6	5.045757490560675	(FEV1/FVC decline in non-asthmatics)	0.1506	[0.084-0.217] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	9p24.3	9	565917	intergenic	KANK1			23189			rs7027930-?	rs7027930	0	7027930	intron_variant	0	NR	9E-6	5.045757490560675	(FEV1/FVC decline in asthmatics)	0.1993	[0.11-0.29] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	8p23.2	8	3737384	CSMD1	CSMD1			64478			rs2623702-?	rs2623702	0	2623702	intron_variant	0	NR	9E-6	5.045757490560675	(FEV1/FVC decline in asthmatics)	0.3236	[0.18-0.47] unit decrease	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	2p25.3	2	4271386	intergenic	LOC107985841 - NPM1P48	107985841	442006		130661	242733	rs11686135-?	rs11686135	0	11686135	intergenic_variant	1	NR	4E-6	5.3979400086720375	(FEV1/FVC decline in asthmatics)	0.3724	[0.21-0.53] unit decrease	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	8p22	8	15675076	TUSC3	TUSC3			7991			rs4831760-?	rs4831760	0	4831760	intron_variant	0	NR	5E-8	7.301029995663981	(FEV1/FVC decline in asthmatics)	0.222	[0.14-0.3] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	22q11.23	22	23423078	intergenic	ZDHHC8P1 - LOC101929374	150244	101929374		20466	10486	rs4822410-?	rs4822410	0	4822410	intergenic_variant	1	NR	3E-6	5.522878745280337	(FEV1/FVC decline in asthmatics)	0.5411	[0.32-0.77] unit decrease	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	10p12.1	10	28328706	intergenic	LOC105376467			105376467			rs1148186-?	rs1148186	0	1148186	intron_variant	0	NR	7E-6	5.154901959985743	(FEV1/FVC decline in asthmatics)	0.2193	[0.12-0.32] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	8p12	8	34666485	intergenic	RPL10AP3 - LINC01288	137107	103689844		342810	117436	rs6987004-?	rs6987004	0	6987004	intergenic_variant	1	NR	7E-6	5.154901959985743	(FEV1/FVC decline in asthmatics)	0.2583	[0.15-0.37] unit decrease	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	21q22.3	21	42736659	intergenic	LOC101928284, PDE9A			101928284, 5152			rs9979235-?	rs9979235	0	9979235	intron_variant	0	NR	6E-6	5.221848749616356	(FEV1/FVC decline in asthmatics)	0.6177	[0.35-0.88] unit decrease	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
2012-04-27	22424883	Imboden M	2012-03-15	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/22424883	Genome-wide association study of lung function decline in adults with and without asthma.	Pulmonary function decline	1,441 European ancestry asthma cases, 2,677 European ancestry controls	1,160 European ancestry asthma cases, 10,858 European ancestry controls	20q13.32	20	58088218	intergenic	LOC105376992 - HSPD1P19	105376992	100463288		83638	9004	rs6070346-?	rs6070346	0	6070346	intergenic_variant	1	NR	4E-6	5.3979400086720375	(FEV1/FVC decline in asthmatics)	0.1735	[0.1-0.247] unit increase	Illumina [~ 2500000] (imputed)	N	FEV/FEC ratio	http://www.ebi.ac.uk/efo/EFO_0004713	GCST001444	Genome-wide genotyping array
