DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2014-03-28	24023788	Ong BA	2013-09-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24023788	Gene network analysis in a pediatric cohort identifies novel lung function genes.	Lung function (FEV1)	1,015 European ancestry individuals, 541 African American individuals	NA	12p13.2	12	11789786	NR	ETV6			2120			rs2856329-?	rs2856329	0	2856329	intron_variant	0		6E-6	5.221848749616356	(AA)			Illumina [up to 524000]	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST002165	Genome-wide genotyping array
2014-03-28	24023788	Ong BA	2013-09-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24023788	Gene network analysis in a pediatric cohort identifies novel lung function genes.	Lung function (FEV1)	1,015 European ancestry individuals, 541 African American individuals	NA	3p14.1	3	63827978	NR	C3orf49			132200			rs7614311-?	rs7614311	0	7614311	intron_variant	0		6E-6	5.221848749616356	(AA)			Illumina [up to 524000]	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST002165	Genome-wide genotyping array
2014-03-28	24023788	Ong BA	2013-09-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24023788	Gene network analysis in a pediatric cohort identifies novel lung function genes.	Lung function (FEV1)	1,015 European ancestry individuals, 541 African American individuals	NA	12q23.2	12	101626668	MYBPC1	MYBPC1			4604			rs10860757-?	rs10860757	0	10860757	intron_variant	0		7E-7	6.154901959985743	(EA)			Illumina [up to 524000]	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST002165	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78618839	CHRNA3	CHRNA3			1136			rs8040868NR	rs8040868	0	8040868	synonymous_variant	0	NR	4E-11	10.397940008672037		0.08504	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78606381	CHRNA3	CHRNA3			1136			rs12914385NR	rs12914385	0	12914385	intron_variant	0	NR	2E-10	9.698970004336019		0.08249	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78559273	CHRNA5	PSMA4 - CHRNA5	5685	1138		10053	6247	rs2036527NR	rs2036527	0	2036527	intergenic_variant	1	NR	2E-9	8.698970004336019		0.08021	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78601997	CHRNA3	CHRNA3			1136			rs1051730NR	rs1051730	0	1051730	synonymous_variant	0	NR	2E-9	8.698970004336019		0.07976	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78590583	CHRNA5	CHRNA5			1138			rs16969968NR	rs16969968	0	16969968	missense_variant	0	NR	2E-9	8.698970004336019		0.07994	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78586199	CHRNA5	CHRNA5			1138			rs951266NR	rs951266	0	951266	intron_variant	0	NR	2E-9	8.698970004336019		0.07963	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78513681	AGPHD1	HYKK			123688			rs8034191NR	rs8034191	0	8034191	intron_variant	0	NR	3E-9	8.522878745280337		0.07893	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78448622	IREB2	IREB2			3658			rs2568494NR	rs2568494	0	2568494	intron_variant	0	NR	7E-8	7.154901959985743		0.07201	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78458207	IREB2	IREB2			3658			rs2656065NR	rs2656065	0	2656065	intron_variant	0	NR	1E-7	7.0		0.07111	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78441389	IREB2	IREB2			3658			rs17483721NR	rs17483721	0	17483721	intron_variant	0	NR	1E-7	7.0		0.07077	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78450034	IREB2	IREB2			3658			rs17483929NR	rs17483929	0	17483929	intron_variant	0	NR	1E-7	7.0		0.07044	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Pre bronchodilator FEV1	6,659 European ancestry current and former smoker individuals	NA	15q25.1	15	78533838	AGPHD1	HYKK			123688			rs931794NR	rs931794	0	931794	3_prime_UTR_variant	0	NR	4E-9	8.397940008672037		0.07793	unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004314	GCST003266	Genome-wide genotyping array
2016-02-19	25979521	de Jong K	2015-06-05	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/25979521	Genome-wide interaction study of gene-by-occupational exposure and effects on FEV1 levels.	Forced expiratory volume in 1 second (occupational environmental exposures interaction)	12,400 individuals	1,436 individuals	13q21.32	13	66152771	PCDH9	LOC105370245 - MIR4704	105370245	100616205		62523	65479	rs17490056-T	rs17490056	0	17490056	intergenic_variant	1	0.5	1E-6	6.0	Biological dust	133.8	[NR] unit decrease	Illumina [up to 221663]	N	response to biological dust exposure, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0006992, http://www.ebi.ac.uk/efo/EFO_0004314	GCST002955	Genome-wide genotyping array
2016-02-19	25979521	de Jong K	2015-06-05	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/25979521	Genome-wide interaction study of gene-by-occupational exposure and effects on FEV1 levels.	Forced expiratory volume in 1 second (occupational environmental exposures interaction)	12,400 individuals	1,436 individuals	8p11.21	8	40475802	ZMAT4	LOC105379388 - ZMAT4	105379388	79698		83006	54788	rs13278529-G	rs13278529	0	13278529	intergenic_variant	1	0.15	7E-8	7.154901959985743	Mineral dust	174.4	[NR] unit increase	Illumina [up to 221663]	N	forced expiratory volume, response to mineral dust exposure	http://www.ebi.ac.uk/efo/EFO_0004314, http://www.ebi.ac.uk/efo/EFO_0006993	GCST002955	Genome-wide genotyping array
2016-02-19	25979521	de Jong K	2015-06-05	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/25979521	Genome-wide interaction study of gene-by-occupational exposure and effects on FEV1 levels.	Forced expiratory volume in 1 second (occupational environmental exposures interaction)	12,400 individuals	1,436 individuals	6q23.3	6	137629910	OLIG3	BTF3L4P3 - LOC102723649	391040	102723649		85467	35736	rs473892-T	rs473892	0	473892	intergenic_variant	1	0.46	4E-7	6.3979400086720375	Mineral dust	117.1	[NR] unit increase	Illumina [up to 221663]	N	forced expiratory volume, response to mineral dust exposure	http://www.ebi.ac.uk/efo/EFO_0004314, http://www.ebi.ac.uk/efo/EFO_0006993	GCST002955	Genome-wide genotyping array
2016-02-19	25979521	de Jong K	2015-06-05	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/25979521	Genome-wide interaction study of gene-by-occupational exposure and effects on FEV1 levels.	Forced expiratory volume in 1 second (occupational environmental exposures interaction)	12,400 individuals	1,436 individuals	2q23.3	2	153874774	GALNT13	GALNT13			114805			rs6751439-A	rs6751439	0	6751439	intron_variant	0	0.13	7E-7	6.154901959985743	Mineral dust	170.8	[NR] unit decrease	Illumina [up to 221663]	N	forced expiratory volume, response to mineral dust exposure	http://www.ebi.ac.uk/efo/EFO_0004314, http://www.ebi.ac.uk/efo/EFO_0006993	GCST002955	Genome-wide genotyping array
2016-02-19	25979521	de Jong K	2015-06-05	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/25979521	Genome-wide interaction study of gene-by-occupational exposure and effects on FEV1 levels.	Forced expiratory volume in 1 second (occupational environmental exposures interaction)	12,400 individuals	1,436 individuals	5q11.2	5	58912391	PDE4D	RAB3C - PDE4D	115827	5144		52997	56647	rs159497-C	rs159497	0	159497	intergenic_variant	1	0.46	5E-8	7.301029995663981	Gases and fumes	131.9	[NR] unit increase	Illumina [up to 221663]	N	response to gases and fumes exposure, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0006994, http://www.ebi.ac.uk/efo/EFO_0004314	GCST002955	Genome-wide genotyping array
2016-02-19	25979521	de Jong K	2015-06-05	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/25979521	Genome-wide interaction study of gene-by-occupational exposure and effects on FEV1 levels.	Forced expiratory volume in 1 second (occupational environmental exposures interaction)	12,400 individuals	1,436 individuals	7q36.1	7	150813827	TMEM176A	TMEM176A - LOC105375567	55365	105375567		8707	5137	rs2888674-A	rs2888674	0	2888674	intergenic_variant	1	0.46	4E-7	6.3979400086720375	Gases and fumes	123.5	[NR] unit increase	Illumina [up to 221663]	N	response to gases and fumes exposure, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0006994, http://www.ebi.ac.uk/efo/EFO_0004314	GCST002955	Genome-wide genotyping array
2016-02-19	25979521	de Jong K	2015-06-05	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/25979521	Genome-wide interaction study of gene-by-occupational exposure and effects on FEV1 levels.	Forced expiratory volume in 1 second (occupational environmental exposures interaction)	12,400 individuals	1,436 individuals	5q34	5	165680095	ODZ2	RN7SKP60 - LOC574080	106480851	574080		70416	102248	rs516732-C	rs516732	0	516732	intron_variant	1	0.47	1E-7	7.0	Gases and fumes	121.6	[NR] unit decrease	Illumina [up to 221663]	N	response to gases and fumes exposure, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0006994, http://www.ebi.ac.uk/efo/EFO_0004314	GCST002955	Genome-wide genotyping array
2017-09-28	28738859	de Jong K	2017-07-24	Respir Res	www.ncbi.nlm.nih.gov/pubmed/28738859	Genes and pathways underlying susceptibility to impaired lung function in the context of environmental tobacco smoke exposure.	Forced expiratory volume in 1 second (environmental tobacco smoke interaction)	10,817 European ancestry individuals	1,156 European ancestry individuals, 1,276 individuals	5q11.2	5	57480984	ACTBL2	ACTBL2			345651			rs11950494-G	rs11950494	0	11950494	3_prime_UTR_variant	0	0.08	4E-6	5.3979400086720375		115.0	[66-164] unit decrease	Illumina [227981]	N	forced expiratory volume, environmental tobacco smoke exposure measurement	http://www.ebi.ac.uk/efo/EFO_0004314, http://www.ebi.ac.uk/efo/EFO_0008361	GCST004800	Genome-wide genotyping array
2017-09-28	28738859	de Jong K	2017-07-24	Respir Res	www.ncbi.nlm.nih.gov/pubmed/28738859	Genes and pathways underlying susceptibility to impaired lung function in the context of environmental tobacco smoke exposure.	Forced expiratory volume in 1 second (environmental tobacco smoke interaction)	10,817 European ancestry individuals	1,156 European ancestry individuals, 1,276 individuals	1p34.3	1	37043751	GRIK3	GRIK3 - MIR4255	2899	100422898		9508	117812	rs2859741-T	rs2859741	0	2859741	intergenic_variant	1	0.45	7E-6	5.154901959985743		59.0	[33.52-84.48] unit increase	Illumina [227981]	N	forced expiratory volume, environmental tobacco smoke exposure measurement	http://www.ebi.ac.uk/efo/EFO_0004314, http://www.ebi.ac.uk/efo/EFO_0008361	GCST004800	Genome-wide genotyping array
2017-09-28	28738859	de Jong K	2017-07-24	Respir Res	www.ncbi.nlm.nih.gov/pubmed/28738859	Genes and pathways underlying susceptibility to impaired lung function in the context of environmental tobacco smoke exposure.	Forced expiratory volume in 1 second (environmental tobacco smoke interaction)	10,817 European ancestry individuals	1,156 European ancestry individuals, 1,276 individuals	6q21	6	107195955	PDSS2	PDSS2			57107			rs11153056-C	rs11153056	0	11153056	intron_variant	0	0.29	8E-6	5.096910013008056		67.0	[37.6-96.4] unit increase	Illumina [227981]	N	forced expiratory volume, environmental tobacco smoke exposure measurement	http://www.ebi.ac.uk/efo/EFO_0004314, http://www.ebi.ac.uk/efo/EFO_0008361	GCST004800	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator percent predicted FEV1 in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	1q32.2	1	210504207	HHAT	HHAT			55733			rs4537555-G	rs4537555	0	4537555	intron_variant	0	0.11	4E-6	5.3979400086720375		6.306	unit decrease	Illumina [635970]	N	smoking behavior, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004314	GCST006309	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator percent predicted FEV1 in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	1p36.13	1	19620762	C1orf151	MINOS1, MINOS1-NBL1			440574, 100532736			rs10489858-C	rs10489858	0	10489858	intron_variant	0		9E-6	5.045757490560675		6.381	unit decrease	Illumina [635970]	N	smoking behavior, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004314	GCST006309	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator percent predicted FEV1 in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	2p24.3	2	12040788	LPIN1	LOC100506457			100506457			rs2165220-C	rs2165220	0	2165220	intron_variant	0		4E-6	5.3979400086720375		5.935	unit decrease	Illumina [635970]	N	smoking behavior, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004314	GCST006309	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator percent predicted FEV1 in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	2q21.2	2	132466818	GPR39	GPR39			2863			rs6753618-A	rs6753618	0	6753618	intron_variant	0		6E-6	5.221848749616356		4.316	unit increase	Illumina [635970]	N	smoking behavior, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004314	GCST006309	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator percent predicted FEV1 in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	7p21.3	7	13691497	ETV1	LOC107986770			107986770			rs17167368-G	rs17167368	0	17167368	intron_variant	0		8E-6	5.096910013008056		15.55	unit increase	Illumina [635970]	N	smoking behavior, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004314	GCST006309	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator percent predicted FEV1 in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	12p12.1	12	21256361	SLCO1A2	SLCO1B7 - SLCO1A2	338821	6579		166255	8239	rs12427132-G	rs12427132	0	12427132	intergenic_variant	1		5E-6	5.301029995663981		8.328	unit increase	Illumina [635970]	N	smoking behavior, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004314	GCST006309	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator percent predicted FEV1 in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	14q32.13	14	94378610	SERPINA1	SERPINA1			5265			rs28929474-T	rs28929474	0	28929474	missense_variant	0	0.029	4E-8	7.3979400086720375		13.62	unit decrease	Illumina [635970]	N	smoking behavior, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004314	GCST006309	Genome-wide genotyping array
2018-09-20	30068317	Li X	2018-08-01	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/30068317	Genome-wide association study of lung function and clinical implication in heavy smokers.	Post bronchodilator percent predicted FEV1 in smoking	1,086 European ancestry COPD cases, 559 European ancestry controls	NA	17p13.1	17	10617383	MYH3	MYHAS			100128560			rs8079868-C	rs8079868	0	8079868	intron_variant	0	0.12	6E-7	6.221848749616356		6.669	unit decrease	Illumina [635970]	N	smoking behavior, forced expiratory volume	http://www.ebi.ac.uk/efo/EFO_0004318, http://www.ebi.ac.uk/efo/EFO_0004314	GCST006309	Genome-wide genotyping array
