DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2013-01-25	23144319	Lee Y	2012-11-08	Carcinogenesis	www.ncbi.nlm.nih.gov/pubmed/23144319	Prognostic implications of genetic variants in advanced non-small cell lung cancer: a genome-wide association study.	Non-small cell lung cancer	348 Korean ancestry cases	NA	13q33.1	13	101398739	NALCN	NALCN			259232			rs9557635-A	rs9557635	0	9557635	intron_variant	0	0.146	9E-6	5.045757490560675	(Additive model)			Affymetrix [271817]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST001734	Genome-wide genotyping array
2013-01-25	23144319	Lee Y	2012-11-08	Carcinogenesis	www.ncbi.nlm.nih.gov/pubmed/23144319	Prognostic implications of genetic variants in advanced non-small cell lung cancer: a genome-wide association study.	Non-small cell lung cancer	348 Korean ancestry cases	NA	9q22.32	9	96335245	SLC35D2	SLC35D2			11046			rs6479272-T	rs6479272	0	6479272	intron_variant	0	0.086	9E-6	5.045757490560675	(Additive model)			Affymetrix [271817]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST001734	Genome-wide genotyping array
2013-01-25	23144319	Lee Y	2012-11-08	Carcinogenesis	www.ncbi.nlm.nih.gov/pubmed/23144319	Prognostic implications of genetic variants in advanced non-small cell lung cancer: a genome-wide association study.	Non-small cell lung cancer	348 Korean ancestry cases	NA	2p23.3	2	26303551	GPR113	LOC105374334			105374334			rs6753473-G	rs6753473	0	6753473	intergenic_variant	0	0.052	4E-6	5.3979400086720375	(Additive model)			Affymetrix [271817]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST001734	Genome-wide genotyping array
2011-09-27	21866343	Ahn MJ	2011-08-25	Hum Genet	www.ncbi.nlm.nih.gov/pubmed/21866343	The 18p11.22 locus is associated with never smoker non-small cell lung cancer susceptibility in Korean populations.	Non-small cell lung cancer	445 Korean ancestry cases, 497 Korean ancestry controls	396 Korean ancestry cases, 998 Korean ancestry controls	18p11.22	18	10899030	APCDD1, NAPG, FAM38B	PIEZO2			63895			rs11080466-C	rs11080466	0	11080466	intron_variant	0	NR	1E-6	6.0		1.47	[1.27-1.72]	Affymetrix [474503]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST001210	Genome-wide genotyping array
2010-10-15	20876614	Yoon KA	2010-09-28	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20876614	A genome-wide association study reveals susceptibility variants for non-small cell lung cancer in the Korean population.	Non-small cell lung cancer	621 Korean ancestry cases, 1,541 Korean ancestry controls	804 Korean ancestry cases, 1,470 Korean ancestry controls	17p13.2	17	6004123	NR	LOC339166 - WSCD1	339166	23302		73427	64983	rs9303196-T	rs9303196	0	9303196	intron_variant	1	0.07	8E-6	5.096910013008056		1.43	[1.14-1.82]	Affymetrix [246758]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST000815	Genome-wide genotyping array
2010-10-15	20876614	Yoon KA	2010-09-28	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20876614	A genome-wide association study reveals susceptibility variants for non-small cell lung cancer in the Korean population.	Non-small cell lung cancer	621 Korean ancestry cases, 1,541 Korean ancestry controls	804 Korean ancestry cases, 1,470 Korean ancestry controls	18p11.31	18	7042912	NR	LAMA1			284217			rs16951095-C	rs16951095	0	16951095	non_coding_transcript_exon_variant	0	0.78	7E-6	5.154901959985743		1.3	[1.10-1.54]	Affymetrix [246758]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST000815	Genome-wide genotyping array
2010-10-15	20876614	Yoon KA	2010-09-28	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20876614	A genome-wide association study reveals susceptibility variants for non-small cell lung cancer in the Korean population.	Non-small cell lung cancer	621 Korean ancestry cases, 1,541 Korean ancestry controls	804 Korean ancestry cases, 1,470 Korean ancestry controls	3q29	3	195137645	C3orf21	XXYLT1			152002			rs2131877-G	rs2131877	0	2131877	intron_variant	0	0.44	2E-8	7.698970004336019		1.3	[1.19-1.42]	Affymetrix [246758]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST000815	Genome-wide genotyping array
2010-12-09	21079520	Sato Y	2010-11-12	J Thorac Oncol	www.ncbi.nlm.nih.gov/pubmed/21079520	Genome-wide association study on overall survival of advanced non-small cell lung cancer patients treated with carboplatin and paclitaxel.	Non-small cell lung cancer (survival)	105 East Asian ancestry cases	NA	2q37.1	2	232561816	EIF4E2	EIF4E2			9470			rs1656402-?	rs1656402	0	1656402	intron_variant	0	NR	8E-8	7.096910013008056		2.38	[1.49-3.85] (AG)	Illumina [109365]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST000871	Genome-wide genotyping array
2010-12-09	21079520	Sato Y	2010-11-12	J Thorac Oncol	www.ncbi.nlm.nih.gov/pubmed/21079520	Genome-wide association study on overall survival of advanced non-small cell lung cancer patients treated with carboplatin and paclitaxel.	Non-small cell lung cancer (survival)	105 East Asian ancestry cases	NA	21q22.2	21	38801604	ETS2	LOC107985480 - ETS2	107985480	2114		12688	3703	rs1209950-T	rs1209950	0	1209950	intergenic_variant	1	NR	3E-7	6.522878745280337		4.96	[2.52-9.76] (CT)	Illumina [109365]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST000871	Genome-wide genotyping array
2010-12-09	21079520	Sato Y	2010-11-12	J Thorac Oncol	www.ncbi.nlm.nih.gov/pubmed/21079520	Genome-wide association study on overall survival of advanced non-small cell lung cancer patients treated with carboplatin and paclitaxel.	Non-small cell lung cancer (survival)	105 East Asian ancestry cases	NA	21q22.2	21	40043117	DSCAM	DSCAM			1826			rs9981861-G	rs9981861	0	9981861	intron_variant	0	NR	4E-6	5.3979400086720375		1.33	[0.82-2.15] (AG)	Illumina [109365]	N	non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0003060	GCST000871	Genome-wide genotyping array
2012-07-19	22664479	Han JY	2012-06-05	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/22664479	A genome-wide association study for irinotecan-related severe toxicities in patients with advanced non-small-cell lung cancer.	Response to irinotecan in non-small-cell lung cancer	101 non-small-cell lung cancer cases	146 non-small-cell lung cancer cases	8q13.2	8	68476982	C8orf34	C8orf34			116328			rs1517114-C	rs1517114	0	1517114	intron_variant	0	0.12	9E-6	5.045757490560675	(G3D)	4.1	[2.10-8.00]	Affymetrix [312230]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001558	Genome-wide genotyping array
2012-07-19	22664479	Han JY	2012-06-05	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/22664479	A genome-wide association study for irinotecan-related severe toxicities in patients with advanced non-small-cell lung cancer.	Response to irinotecan in non-small-cell lung cancer	101 non-small-cell lung cancer cases	146 non-small-cell lung cancer cases	20p12.3	20	8297296	PLCB1	PLCB1			23236			rs2745761-C	rs2745761	0	2745761	intron_variant	0	0.072	6E-6	5.221848749616356	(G3D)	4.8	[2.30-10.0]	Affymetrix [312230]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001558	Genome-wide genotyping array
2014-11-06	24737549	Yoon KA	2014-04-15	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/24737549	Genetic variations associated with postoperative recurrence in stage I non-small cell lung cancer.	Non-small cell lung cancer (recurrence rate)	250 Korean ancestry cases	308 Korean ancestry cases	4q34.3	4	181276794	LINC00290	LOC101928679 - LOC107986205	101928679	107986205		11617	98980	rs1454694-C	rs1454694	0	1454694	intergenic_variant	1	0.21	9E-8	7.045757490560675		2.12	[1.61-2.79]	Affymetrix [308098]	N	event free survival time, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000482, http://www.ebi.ac.uk/efo/EFO_0003060	GCST002412	Genome-wide genotyping array
2014-11-06	24737549	Yoon KA	2014-04-15	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/24737549	Genetic variations associated with postoperative recurrence in stage I non-small cell lung cancer.	Non-small cell lung cancer (recurrence rate)	250 Korean ancestry cases	308 Korean ancestry cases	4q34.3	4;4;4;4;4	181276794;181286665;181282098;181296074;181277326	LINC00290	LOC101928679 - LOC107986205; LOC101928679 - LOC107986205; LOC101928679 - LOC107986205; LOC101928679 - LOC107986205; LOC101928679 - LOC107986205						rs1454694-C; rs17241910-A; rs5012808-A; rs28431436-G; rs10019279-C	rs1454694; rs17241910; rs5012808; rs28431436; rs10019279	0		intergenic_variant; intergenic_variant; intergenic_variant; intergenic_variant; intergenic_variant		NR	4E-6	5.3979400086720375		2.09	[1.53-2.87]	Affymetrix [308098]	N	event free survival time, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000482, http://www.ebi.ac.uk/efo/EFO_0003060	GCST002412	Genome-wide genotyping array
2015-04-17	25145502	Tang S	2014-08-22	Ann Surg Oncol	www.ncbi.nlm.nih.gov/pubmed/25145502	Genome-wide association study of survival in early-stage non-small cell lung cancer.	Non-small cell lung cancer (survival)	354 Han Chinese ancestry cases	327 Han Chinese ancestry cases	4q26	4	113625548	CAMK2D	CAMK2D			817			rs10023113-A	rs10023113	0	10023113	intron_variant	0	NR	3E-7	6.522878745280337		2.3	[1.67-3.17]	Affymetrix [589102]	N	survival time, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000714, http://www.ebi.ac.uk/efo/EFO_0003060	GCST002577	Genome-wide genotyping array
2015-04-17	25145502	Tang S	2014-08-22	Ann Surg Oncol	www.ncbi.nlm.nih.gov/pubmed/25145502	Genome-wide association study of survival in early-stage non-small cell lung cancer.	Non-small cell lung cancer (survival)	354 Han Chinese ancestry cases	327 Han Chinese ancestry cases	4q34.3	4	182115761	NR	TENM3			55714			rs17305086-?	rs17305086	0	17305086	intron_variant	0	NR	6E-6	5.221848749616356		2.14	[1.54-2.98]	Affymetrix [589102]	N	survival time, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000714, http://www.ebi.ac.uk/efo/EFO_0003060	GCST002577	Genome-wide genotyping array
2015-04-17	25145502	Tang S	2014-08-22	Ann Surg Oncol	www.ncbi.nlm.nih.gov/pubmed/25145502	Genome-wide association study of survival in early-stage non-small cell lung cancer.	Non-small cell lung cancer (survival)	354 Han Chinese ancestry cases	327 Han Chinese ancestry cases	4q22.1	4	87750786	NR	LOC105377324 - CHCHD2P7	105377324	100874509		9373	34970	rs11733008-?	rs11733008	0	11733008	intergenic_variant	1	NR	3E-6	5.522878745280337		1.76	[1.39-2.23]	Affymetrix [589102]	N	survival time, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000714, http://www.ebi.ac.uk/efo/EFO_0003060	GCST002577	Genome-wide genotyping array
2013-07-01	23478653	Han JY	2013-03-12	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/23478653	A genome-wide association study of survival in small-cell lung cancer patients treated with irinotecan plus cisplatin chemotherapy.	Response to irinotecan and platinum-based chemotherapy in non-small-cell lung cancer	139 individuals	NA	1p31.3	1	67639770	intergenic	LOC105378780 - HNRNPCP9	105378780	100130196		49350	2943	rs344924-?	rs344924	0	344924	intergenic_variant	1	NR	3E-7	6.522878745280337	(Recessive model)	4.9	[2.70-9.0]	Affymetrix [334127]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001901	Genome-wide genotyping array
2013-07-01	23478653	Han JY	2013-03-12	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/23478653	A genome-wide association study of survival in small-cell lung cancer patients treated with irinotecan plus cisplatin chemotherapy.	Response to irinotecan and platinum-based chemotherapy in non-small-cell lung cancer	139 individuals	NA	2p24.1	2	19429543	intergenic	LOC101928196			101928196			rs13398721-?	rs13398721	0	13398721	intergenic_variant	0	NR	2E-7	6.698970004336019	(Recessive model)	7.1	[3.40-14.70]	Affymetrix [334127]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001901	Genome-wide genotyping array
2013-07-01	23478653	Han JY	2013-03-12	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/23478653	A genome-wide association study of survival in small-cell lung cancer patients treated with irinotecan plus cisplatin chemotherapy.	Response to irinotecan and platinum-based chemotherapy in non-small-cell lung cancer	139 individuals	NA	6q22.1	6	117450114	DCBLD1	RAP1BP3 - RNU6-253P	100132917	106480697		18061	7620	rs17635492-?	rs17635492	0	17635492	intron_variant	1	NR	4E-7	6.3979400086720375	(Dominant model)	7.6	[3.50-16.70]	Affymetrix [334127]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001901	Genome-wide genotyping array
2013-07-01	23478653	Han JY	2013-03-12	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/23478653	A genome-wide association study of survival in small-cell lung cancer patients treated with irinotecan plus cisplatin chemotherapy.	Response to irinotecan and platinum-based chemotherapy in non-small-cell lung cancer	139 individuals	NA	7p14.3	7	28974579	intergenic	TRIL - LOC100506497	9865	100506497		16166	5388	rs2018683-T	rs2018683	0	2018683	regulatory_region_variant	1	NR	8E-7	6.096910013008056	(Recessive model)	7.8	[3.4-17.7]	Affymetrix [334127]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001901	Genome-wide genotyping array
2013-07-01	23478653	Han JY	2013-03-12	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/23478653	A genome-wide association study of survival in small-cell lung cancer patients treated with irinotecan plus cisplatin chemotherapy.	Response to irinotecan and platinum-based chemotherapy in non-small-cell lung cancer	139 individuals	NA	13q32.1	13	95123178	ABCC4	ABCC4			10257			rs16950650-T	rs16950650	0	16950650	intron_variant	0	NR	2E-7	6.698970004336019	(Dominant model)	30.2	[8.4-109.0]	Affymetrix [334127]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001901	Genome-wide genotyping array
2013-07-01	23478653	Han JY	2013-03-12	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/23478653	A genome-wide association study of survival in small-cell lung cancer patients treated with irinotecan plus cisplatin chemotherapy.	Response to irinotecan and platinum-based chemotherapy in non-small-cell lung cancer	139 individuals	NA	14q32.13	14	95476110	C14orf49	SYNE3			161176			rs11622887-?	rs11622887	0	11622887	intergenic_variant	0	NR	3E-7	6.522878745280337	(Recessive model)	3.5	[2.20-5.60]	Affymetrix [334127]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001901	Genome-wide genotyping array
2013-07-01	23478653	Han JY	2013-03-12	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/23478653	A genome-wide association study of survival in small-cell lung cancer patients treated with irinotecan plus cisplatin chemotherapy.	Response to irinotecan and platinum-based chemotherapy in non-small-cell lung cancer	139 individuals	NA	16p12.3	16	16864058	intergenic	LOC100133127 - LOC441750	100133127	441750		322223	88445	rs7186128-G	rs7186128	0	7186128	intergenic_variant	1	NR	4E-7	6.3979400086720375	(Additive model)	2.5	[1.70-3.50]	Affymetrix [334127]	N	response to irinotecan, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004829, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001901	Genome-wide genotyping array
2011-05-11	21483023	Wu X	2011-04-11	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/21483023	Genome-wide association study of survival in non-small cell lung cancer patients receiving platinum-based chemotherapy.	Response to platinum-based chemotherapy in non-small-cell lung cancer	327 European ancestry individuals	735 European ancestry individuals	12q23.3	12	108305255	CMKLR1	CMKLR1			1240			rs1878022-?	rs1878022	0	1878022	intron_variant	0	NR	5E-7	6.301029995663981		1.33	[1.19-1.48]	Illumina [307260]	N	response to platinum based chemotherapy, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001035	Genome-wide genotyping array
2012-10-23	22872573	Hu L	2012-08-07	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22872573	Genome-wide association study of prognosis in advanced non-small cell lung cancer patients receiving platinum-based chemotherapy.	Response to platinum-based chemotherapy in non-small-cell lung cancer	528 Han Chinese ancestry cases	340 Han Chinese ancestry cases, 409 European ancestry cases	5p14.1	5	26389153	CDH9	RNU4-43P - CCNB3P1	106481185	100131678		376128	350600	rs969088-C	rs969088	0	969088	intron_variant	1	NR	2E-6	5.698970004336019	(Han Chinese)	1.43	[1.24-1.66]	NR [576351]	N	response to platinum based chemotherapy, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001629	Genome-wide genotyping array
2012-10-23	22872573	Hu L	2012-08-07	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22872573	Genome-wide association study of prognosis in advanced non-small cell lung cancer patients receiving platinum-based chemotherapy.	Response to platinum-based chemotherapy in non-small-cell lung cancer	528 Han Chinese ancestry cases	340 Han Chinese ancestry cases, 409 European ancestry cases	7q31.31	7	118351841	CFTR, ST7, WNT2	LOC102724495 - LOC105375471	102724495	105375471		28951	75199	rs41997-A	rs41997	0	41997	intron_variant	1	NR	4E-7	6.3979400086720375	(Han Chinese)	1.52	[1.28-1.79]	NR [576351]	N	response to platinum based chemotherapy, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001629	Genome-wide genotyping array
2012-10-23	22872573	Hu L	2012-08-07	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22872573	Genome-wide association study of prognosis in advanced non-small cell lung cancer patients receiving platinum-based chemotherapy.	Response to platinum-based chemotherapy in non-small-cell lung cancer	528 Han Chinese ancestry cases	340 Han Chinese ancestry cases, 409 European ancestry cases	9p21.3	9	23426273	HuB	LOC107987055 - LOC105369298	107987055	105369298		321098	56467	rs12000445-A	rs12000445	0	12000445	intron_variant	1	NR	7E-6	5.154901959985743	(Han Chinese)	1.49	[1.25-1.75]	NR [576351]	N	response to platinum based chemotherapy, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001629	Genome-wide genotyping array
2012-10-23	22872573	Hu L	2012-08-07	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22872573	Genome-wide association study of prognosis in advanced non-small cell lung cancer patients receiving platinum-based chemotherapy.	Response to platinum-based chemotherapy in non-small-cell lung cancer	528 Han Chinese ancestry cases	340 Han Chinese ancestry cases, 409 European ancestry cases	5p14.1	5	26389153	CDH9	RNU4-43P - CCNB3P1	106481185	100131678		376128	350600	rs969088-C	rs969088	0	969088	intron_variant	1	NR	3E-6	5.522878745280337	(Han Chinese + EA)	1.4	[1.22-1.61]	NR [576351]	N	response to platinum based chemotherapy, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001629	Genome-wide genotyping array
2012-10-23	22872573	Hu L	2012-08-07	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22872573	Genome-wide association study of prognosis in advanced non-small cell lung cancer patients receiving platinum-based chemotherapy.	Response to platinum-based chemotherapy in non-small-cell lung cancer	528 Han Chinese ancestry cases	340 Han Chinese ancestry cases, 409 European ancestry cases	14q24.3	14	78068563	NRXN3, SKIIP, SNW1, ALKBH1	NRXN3			9369			rs3850370-C	rs3850370	0	3850370	intergenic_variant	0	NR	4E-6	5.3979400086720375	(Han Chinese + EA)	1.31	[1.17-1.47]	NR [576351]	N	response to platinum based chemotherapy, non-small cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0004647, http://www.ebi.ac.uk/efo/EFO_0003060	GCST001629	Genome-wide genotyping array
